"Wheat","Oats","Barley","Flax","Canola"
3.8842930615592,3.38232274472341,3.84305744789596,14.0007778268857,12.1319990153821
3.91209629475662,3.46233790175858,3.86733047149071,14.3925380978893,12.1130533101924
3.89296174571639,3.53222605879437,3.8458698973967,14.4427196447949,12.0433754586447
3.96852497189873,3.55924996083444,3.92029568322699,14.3841713546188,11.9422838616369
4.05139159988282,3.62507029714891,3.97102644851108,14.3753285446035,11.8044169768027
3.97191034308733,3.62968475593813,3.9774847259103,14.4933420200747,11.8668416076207
3.89038022520835,3.64780437613586,4.00059942311663,14.6321644169672,11.845663946916
3.89584371602048,3.71184151801216,4.02838889562964,14.6529743638101,11.7165410945903
3.92721173628751,3.66400083218777,4.05557164019023,14.7551830181513,11.8428712348773
3.93096745486878,3.68536842303178,3.98522827257653,14.7322294366776,11.9002405208859
3.89279035692538,3.6472427335967,4.00896166295355,14.6107089217331,11.9028160269679
3.76039340157134,3.61940224438378,3.93337251350062,14.9061768901203,12.0450856072168
3.76498298170896,3.63935041577494,3.88982417734705,14.799918570954,11.8699994028449
3.67439281472583,3.71641943266773,3.84790639643322,14.8681614457196,11.9599049800037
3.59884194239968,3.7445102430515,3.86915897661074,14.9087261284588,11.950199160845
3.58118160210492,3.73412046885706,3.96125515921458,14.8048712289996,11.8307621641096
3.49579418882991,3.68868613959678,3.88226005698953,14.7805749813585,11.7527948574909
3.51934932245437,3.61199528136256,3.8701817134319,15.0509224432299,11.8304067073251
3.5837269675672,3.5507469862046,3.81043525875132,15.2437121368188,11.8931387109207
3.68782483563053,3.51486758278456,3.7888888493054,15.1485912456821,11.935529693222
3.62147945944408,3.48415221992297,3.76006535702435,14.8690380725729,11.9249064786984
3.74245550152401,3.45394934501472,3.77859806188027,14.8080711366269,12.0516269158511
3.81309582556706,3.38196352507978,3.81771347171538,14.9091744431699,12.0455524535415
3.71553430059376,3.36348093214818,3.8326147707771,14.7357662870728,12.248004250137
3.66461928407678,3.36273697086345,3.80467887444852,14.7667091218247,12.2258804516795
3.63499837486708,3.4706417692224,3.83338972878298,14.7841255887617,12.3566584200054
3.70296282246358,3.44561203179074,3.85651985994853,15.1650914623847,12.2860894423989
3.54942285502331,3.4502035881596,3.88497319357942,15.4288911283681,12.3144156147311
3.60818390975848,3.43356998584522,3.82344992550022,15.5750792265481,12.3377821380341
3.66583821594126,3.5008582367303,3.78412846970835,15.421926921975,12.3072934551017
3.6279354759614,3.45660339199517,3.78617578078691,15.6008958948193,12.2681139782854
3.62109953744242,3.53283458871462,3.83087495816232,15.3249096586187,12.2633473679356
3.64557484688993,3.60119094172356,3.85817059360298,15.5364959383954,12.4130341494809
3.71120171294259,3.70865781744381,3.85630132365076,15.5258960540211,12.5972554393262
3.7869311187585,3.70412426718014,3.84624536188626,15.9385052713402,12.7495658317875
3.82273808283369,3.78973720183171,3.89592586864391,15.7481290767219,12.6898670520572
3.9131453437012,3.70504564431172,3.94993164853595,15.5473188575756,12.6449897858929
3.91271863024584,3.67306102060171,3.99554406732152,15.5894379951646,12.6768278321873
3.88015494559431,3.59763526649026,4.00484062259641,15.6067310063518,12.8003242956216
3.97474518975874,3.59854650196297,4.03816794368616,15.6529564133468,12.7890465175126
3.92239526608608,3.59598357650646,4.14786777504041,16.1057474806163,12.9110912451003
3.86788621569401,3.52738316731419,4.12109046123695,16.2331150371556,12.8223552109211
3.86002170357724,3.47576494619366,4.12030263426084,16.4066371794051,12.8126110624681
3.95847703225119,3.48212094282398,4.01501791697781,16.2595192845274,12.7613281496474
3.9250222796529,3.51097261928673,4.06202325289038,16.3389070102681,12.800241990801
3.91356201786553,3.56346375670609,4.05396954285203,16.5316314915516,12.745535658715
3.96355103640227,3.57899542889985,4.02636720281269,16.4301434606682,12.6390914396909
3.97084775664782,3.57109940767304,3.9980621649715,16.6686428908137,12.5664106773616
3.98701094244509,3.54607940812754,3.94943472280734,16.8937059539879,12.6086325509659
3.88142991559801,3.50325962227399,4.02701858945489,16.6852824883577,12.7443109602309
3.90290525223634,3.50160063912285,4.03033570094856,16.2717870583276,12.7375295926036
3.8993055019817,3.49341905595064,4.06486679622073,16.4797199391011,12.7486196030597
3.93958779668225,3.51777834330105,4.05351351006889,16.2959984112982,12.6747352143935
3.97023103388957,3.46654965424293,4.0661007461782,16.3623141621511,12.5580314767125
3.95192991730716,3.4757736001122,4.04735796490323,16.4399156272546,12.5955331265485
3.96746062524778,3.49843419190766,4.1105033828965,16.0925834815599,12.5703823827952
3.99795366676716,3.4690927602884,4.04621634727545,16.185836316361,12.3795255587573
4.06062604546104,3.4823791291549,4.00425459453887,16.0904088322334,12.3450144313962
4.0790440613071,3.44566610505565,3.99488997721984,16.3440613751775,12.1675550728634
4.03916325045922,3.39730355772032,4.03742960723657,16.3326261783895,12.3128676481595
4.1181746288561,3.37639974129673,3.99131821406218,16.5440920037461,12.4543303985186
4.00492904830546,3.30503766480492,4.07944651155063,16.2938725126284,12.3144951076512
4.00697270811588,3.25236430861042,4.05662747183883,16.6800721395081,12.4546946374162
3.99498201996789,3.22268630240223,4.08288217553041,17.1167721723628,12.5475015059588
3.91122845430712,3.24670411906622,4.11440006871057,17.1014246787227,12.7792041695349
3.90956320301017,3.21685456631975,4.07005566351327,17.2424186417017,12.7633039179632
3.85960726590567,3.31261245364331,4.11365830012458,17.2659168087678,12.70328018132
3.96309109625024,3.35578559604091,4.10783451427018,17.3028921861052,12.4436732320012
3.93378467875184,3.36266257824384,4.16209366041094,17.0161632342155,12.4890744348699
3.7812878095396,3.34653006292446,4.17906563229552,16.9917708797264,12.3955359831365
3.7580399921906,3.34453408622637,4.22777437510052,17.0922583893478,12.4531810455231
3.74589605686489,3.26138190495806,4.19812847550079,17.2676613707379,12.4824493303135
3.85296429634595,3.20760367290313,4.1867560048092,17.7443898567257,12.4869372205378
3.90853138329836,3.27449028983291,4.13858002527262,17.458927712296,12.472119288427
3.9120788857576,3.27189219134063,4.14198988029754,17.5476828981592,12.2347312060403
3.93746752339238,3.24482467557145,4.08395678277366,17.4928305605595,12.2974744059095
3.86829288586399,3.25514390672357,4.08556178232105,17.5688189464849,12.4126650510163
3.81941672708842,3.24022920988791,4.18233313254601,17.6506753855677,12.3866075910834
3.81537670647081,3.23539535941205,4.24938212199439,17.5877726598775,12.3740135347647
3.72901989392753,3.31465512269088,4.26418517231056,17.4241531023974,12.3378977959534
3.70768490044175,3.27037636288687,4.22970274109596,17.6658017484976,12.5943243256504
3.71812789295068,3.21796232264321,4.15905208880783,17.317201304504,12.7067095236633
3.74789743428713,3.28039839401342,4.13211276663098,17.2968886929651,12.6608427899555
3.71650864484772,3.33201205645327,4.10679925235637,17.5831482174978,12.7681225203711
3.7464383201238,3.32372827711351,4.03947230026053,17.3655155781717,12.8263722061385
3.70078434454228,3.30231536488736,4.12272326271774,17.4953336871114,12.7507201188809
3.6838529133988,3.30417891391004,4.08423917642758,17.49918314556,12.7329958559859
3.60875548222852,3.29746703192942,4.14016013867213,17.332731273016,12.838855885566
3.56412138885336,3.29324669006817,4.08263993727277,17.6576748380382,12.7931698706595
3.51711222362853,3.34607504177943,4.12836421030368,17.4087608773468,12.8581810013891
3.54204120466283,3.30440510254252,4.12553384087153,17.5296369090143,12.9038091468089
3.56732481607654,3.28610717145932,4.18119352340442,17.5212751408372,12.969667164932
3.56707835058905,3.30893251313453,4.15606055118596,17.2055280800667,13.0589111548225
3.64782569091325,3.32141601447058,4.172385400743,17.230489247853,13.0045319135569
3.68429229943129,3.27992502767162,4.1839894225344,17.1911304352611,13.0114882923841
3.67075076442789,3.27893527815567,4.18414940764193,17.3315153294853,12.8727077534618
3.61040322975928,3.26869126281099,4.1971809959029,17.1124271283498,12.8752689647462
3.56388715902444,3.21875389982625,4.16589446812141,16.9178342446449,13.0445622044931
3.55850987129662,3.18331857307349,4.16226556354182,16.7651374072034,13.1510678091436
3.65609701850364,3.16886668650449,4.123632875281,16.853095561476,13.2754892980775
3.6196509264115,3.18566807080688,4.0982048456243,16.7030930080125,13.4015363921864
3.61464922161416,3.12764415096822,4.03871322358258,16.4628491313524,13.4967679364806
3.61949785418459,3.16551501087729,4.06955486556321,16.3735715827357,13.5923701425154
3.56375846556928,3.14939556297258,4.01698373382261,16.5276286765255,13.6218430272361
3.61222437164031,3.13238397633616,4.06907823507382,16.1042208118018,13.6877548070789
3.62866120237839,3.10286634526985,4.10964788793735,16.1999283680768,13.6207997716929
3.51171375129156,3.15843322095869,4.14316090517576,16.2109558124252,13.6967247662375
3.54584560185809,3.22444266429953,4.18512968799137,15.9532476723707,13.8379390725432
3.52880853037401,3.25306177808017,4.14546848468169,15.8889378401555,13.8105536188688
3.49279956781193,3.29609959105639,4.20029860506412,15.753359833313,13.7276766384947
3.58751716771772,3.34313430243965,4.17330288387622,15.8712065091202,13.6944743026226
3.707981165526,3.34961878346787,4.19646275389646,15.6660246108264,13.7103882325433
3.70449303247378,3.34387493693668,4.18364995299181,15.751215250037,13.625388290294
3.65464813681767,3.4170485169069,4.18262425704492,15.783656248735,13.6752237954525
3.78626410664929,3.37271641113842,4.14648952408556,15.6648582802887,13.4929567630124
3.79569983768285,3.32550508735932,4.13364988405519,16.0602644534732,13.5407122202122
3.81221057588876,3.33122789308385,4.14575257742384,16.1473983645257,13.5760123165625
3.70576520701003,3.29080212533457,4.14433439903131,16.3074604737033,13.5432187400917
3.66725538108446,3.1997506621182,4.17556608289823,16.5499054246832,13.5700744848803
3.67979034545461,3.16671985298694,4.2224219703722,16.5617141453705,13.5288415663878
3.67960081788071,3.17519231710493,4.1804460941246,16.5711754200347,13.581800279592
3.5916845113685,3.19754204047085,4.21673123632655,16.5425682143043,13.7396360253779
3.58783618461739,3.16723073898504,4.23200117176361,16.8182422523601,13.7862498101013
3.58392758718632,3.21198062242497,4.29157150483433,16.7633459598896,13.7975122188093
3.62817693337906,3.13034837393334,4.34267064012669,16.7523904726701,13.7366376763123
3.61921587250468,3.12844183471341,4.44882312230388,17.1108774702374,13.6655656068494
3.60467739931402,3.20073988027348,4.38554478103701,17.7618560694481,13.5922102283322
3.55487910262055,3.20404442925776,4.30458487293169,17.7230612985121,13.3079909616094
3.58143012278697,3.16592783172446,4.28573858448633,17.7233708456896,13.5143527994988
3.53938147017896,3.1765816046328,4.35809037473799,17.7761132733905,13.640392121955
3.57545575493033,3.21496950886283,4.39944378092582,17.6754898386196,13.7671818595612
3.54079793021066,3.22710861141154,4.32070677034415,17.5934668691908,13.7631386055016
3.52751709895187,3.28968532268241,4.47804732027814,17.6171106472695,13.5779930966584
3.56669425184072,3.27765091985603,4.4624012273585,17.9405333773548,13.7642667360288
3.59889361355329,3.28519920392613,4.55093608058078,17.8412880838071,13.9203223307807
3.61413176520301,3.29196965870364,4.57967233816292,17.5597307852397,13.8037390781516
3.67486831590596,3.27532824773495,4.55725120022762,17.5125307528903,13.7591877799462
3.68150373599383,3.29678957653053,4.57459278587843,17.621194315768,13.7887213558368
3.63754603436012,3.24472272388042,4.4505664666901,17.8736153517426,13.8691555548004
3.4814980158058,3.28229644786709,4.48955600003715,18.0422031506183,13.7958140400094
3.48656077533442,3.29304997921038,4.45047836012493,18.2521820033359,13.8871479016787
3.45735820422431,3.36209688135984,4.44370326020257,17.9987036946294,13.8583727956066
3.41706485193379,3.36833898271683,4.47644690577639,18.0916108387434,13.8211937654657
3.46082845991026,3.32834151762321,4.54840034479766,17.8160278173694,13.9677675357005
3.40703543926019,3.29703194775893,4.64121394457201,17.9530934408088,13.7526174221611
3.38316979705418,3.23679260870048,4.74556392286614,18.1551107095816,13.6578711481382
3.45965357869397,3.23088331610785,4.86226697047941,18.2102087074185,13.6623745834038
3.47451412625962,3.22989297426325,4.89194513384799,18.2375286878889,14.1232559020944
3.44006745210424,3.17151586629319,4.93187772000575,18.2348029004581,14.2556547262869
3.46291197194755,3.18762855778013,4.98235651467893,18.3685019462246,13.8538477996281
3.48832515918369,3.22344772583146,4.97271314682769,18.4841451788039,13.8074796790586
3.53211725759756,3.24342074081374,4.83400855154027,18.3120828305258,13.9480230660327
3.59671286267588,3.19492137793456,4.8100889757308,18.1975883096462,13.9557557549049
3.55716021046147,3.18640048685635,4.8254803147111,18.3354159425222,13.9233408275155
3.4870205410446,3.16180182057977,4.92722956537796,18.5803140864253,13.9626293540388
3.49532601170478,3.19157518278621,4.91633495088742,18.0729472813771,14.0973168852619
3.52401341324551,3.23594658909421,4.9571581961652,18.2100567133992,14.2547132769818
3.44264241928847,3.28601224364178,4.90615904582424,18.0531535776027,14.1977907953477
3.4518904655286,3.30685157271814,4.89171713533949,17.7141436474546,14.1815711279049
3.45011603575337,3.26866256968103,4.89583863164481,17.7031959066206,14.3614710459157
3.42449004220691,3.23798705006251,4.89789171241909,17.8549544789736,14.3950796805006
3.48827544977628,3.2288758162185,4.93529673774606,17.702593930524,14.3528077572775
3.52502214140828,3.21556048233705,4.96201208883898,17.9928150712733,14.4118202053843
3.56055875672946,3.31625431331029,4.9831447708583,18.0616954073665,14.3612807929748
3.60020813824087,3.35097499623555,4.95602063544056,18.103290633964,14.5773383526881
3.56817660680217,3.36313473675547,4.95169211256182,17.7084284499496,14.4530051983849
3.68678685404061,3.3104810003799,5.01067750004969,17.5573911859699,14.4778898715009
3.67223192497563,3.33983502209324,5.13364812601042,17.6783284863837,14.4609716064968
3.60675372898227,3.42106756253717,5.10610980514502,17.6646357741746,14.4151314966871
3.60642043237301,3.47145950465467,5.0562944005468,17.4348439248968,14.4946967376789
3.62453472496934,3.43853415780419,5.02765777320145,17.5322289646675,14.425558021666
3.67933162903613,3.52320597830977,5.03046568028443,17.4522870488094,14.3593667652718
3.6525579453591,3.47392205620856,5.03105897717682,17.6518814469033,14.4240764717676
3.73968716294836,3.46496495642246,5.02331496161222,17.5093042636418,14.4153238835632
3.73058417944751,3.45236033177024,5.05000472125977,17.841412028527,14.3077588273586
3.7819976110165,3.40481806451789,5.0179993447714,17.3769950768003,14.4323407457527
3.68812668470276,3.29994928128961,5.17243711665781,17.2100768145636,14.4538252632746
3.65128327527121,3.30310771217128,5.17021563078474,17.2278125362774,14.6328637347138
3.63135118658289,3.2852882985428,5.09416736624577,17.1724663100558,14.845093124714
3.62603245433591,3.34252357617974,5.12197231632744,17.4521229403912,14.8491084775726
3.66489452184263,3.36228911859049,5.11668732257808,17.6136024437414,14.8735950487318
3.60959654780019,3.32425030123026,5.1831447980837,17.5038164389239,14.8385882203793
3.56735882460356,3.40566239188237,5.18536896599933,17.8155368674002,14.824168848664
3.59178992054095,3.4507609721192,5.23280420857572,18.0637452287411,14.8916410716976
3.6324601231002,3.37443126342051,5.14779326980233,17.9510180955293,14.8313113947635
3.64379971328307,3.34463452663434,5.1738609433954,17.8479820650758,14.7084518768633
3.62148282071577,3.32886093957882,5.1447213203572,17.9843401357263,14.6353934212948
3.67746174803778,3.35129947659617,5.12988175666014,17.7101759885279,14.6835476950831
3.66738941225536,3.28722389023772,5.26802487699932,17.2085796882007,14.7743818941232
3.79143649137535,3.32785708944355,5.24930467469487,17.3819748586703,14.616157706881
3.82896497839585,3.42241249643914,5.15319095170776,17.3278794790553,14.6922226686699
3.87541065605211,3.38038081427301,5.1263378089455,17.59476284809,14.6765941910047
3.847762864285,3.46526654901671,5.11944813713367,17.8300334832346,14.85095460561
3.816817954965,3.54343901633324,5.11632110892027,17.8746870742616,14.7570591794661
3.81676419571427,3.55721268638745,5.11223379875878,17.7279540157944,14.6679236161166
3.84363521494256,3.59754335453498,5.11506077737731,17.5515790607858,14.9111131768423
3.77194798780066,3.63141936442275,5.10761217576048,17.5061196389513,15.0516309702666
3.77941456710465,3.64530211037988,5.01330729734522,17.5433562519689,15.0391421669825
3.77767895698649,3.58468548442576,5.06829925160173,17.6772023464033,15.1429312018261
3.70749905711503,3.59357179199353,5.07302571082547,17.6407392954918,15.029712272521
3.68803900295119,3.71763591452082,5.0736135410148,17.5166926920386,14.9378332180294
3.70756468437745,3.63590731372226,5.11289046546869,17.3459320820283,14.9042291146804
3.61103836134356,3.58887094766069,5.2087473326848,17.2147206987969,14.8401879964772
3.66347385342543,3.58845230194557,5.22431556267242,16.8886932483687,14.9190184897861
3.66902348342489,3.71742097361728,5.24063657265769,17.0716517937131,14.9394247595774
3.59364958660663,3.66192637193702,5.18657211289557,17.0068255590176,14.9502711770182
3.49671536885072,3.70298215868468,5.24438565601976,17.0957910689246,14.8739028391284
3.37874270567515,3.61838121799819,5.25989556952309,16.8944424533341,14.5902728714578
3.39592477737112,3.57745009829026,5.27555999232552,17.0353791183981,14.7143842503268
3.42699179985114,3.55178079079365,5.24808216823813,16.9566018826021,14.5646624725846
3.50296880377033,3.54965389303071,5.29386214680555,17.0441268555718,14.5511579640798
3.37900884703539,3.47432858304575,5.32530126002018,17.1529812813208,14.6348091549667
3.42028312842919,3.54233096103871,5.27365215481038,16.9571060944401,14.5028534285103
3.40038261964461,3.57347113677591,5.3729624755609,16.9282998249869,14.5972839187206
3.36862221324386,3.56984924804871,5.36422427932923,17.1123465163656,14.5649443326574
3.31528327892723,3.54792131703818,5.37859947537777,17.1236713318325,14.565452191547
3.29107927195635,3.52850101880457,5.34640645174616,17.1098357243921,14.607530290666
3.4042351262443,3.50010872234965,5.49535077764886,17.1572122098911,14.5968706513831
3.35494420422329,3.48742355964324,5.45103659625508,17.2334119696491,14.4878170650661
3.3304247660327,3.54333387141735,5.42569784024955,17.3356352967042,14.213857647998
3.31052714900086,3.60578164864772,5.41330418197869,17.2533893688526,14.1420683523963
3.34870768464202,3.62185999375103,5.37506114299182,17.1758432407568,13.8563988896975
3.29742139637777,3.58108495543602,5.39083468467429,16.9509043276821,13.8504494555365
3.2243253652464,3.57879521978677,5.43917349749154,17.2885640411937,14.1238669365894
3.20029105630853,3.56583245144025,5.42931168763754,17.2246102760657,13.915585658691
3.18322864618643,3.60665341462758,5.38628578551575,17.353896948607,14.0945907165309
3.1407813376013,3.5754108397839,5.36653213586577,17.5556592589851,14.1903529660392
3.12131171799685,3.61952370917418,5.37060631202746,17.2905013526141,14.1940385918154
3.1037996256157,3.71937967573887,5.42733583943553,17.1483980935735,14.0673360978789
3.17809799171766,3.65255754878763,5.3933480535238,17.1575888494342,13.7947586783766
3.1013830796238,3.65804240872935,5.34675037356053,17.1325138541709,13.7743028009899
3.07752911891581,3.7238107896902,5.38502121440424,17.2676221470892,13.7692544921508
3.05573921721785,3.6997701680418,5.41005137348404,17.2190730620067,13.793682013101
2.95675552852413,3.70719362727972,5.4582416261008,17.0206357706034,13.7321758546922
2.9714173107821,3.71049396299958,5.42210522489714,17.078764512305,13.6980875296866
2.92750055792829,3.74336266999676,5.42237707141289,16.8443978964636,13.8176128434955
2.90347487591386,3.74292175180463,5.45536184578247,17.0005641484539,13.7860642117976
2.908225277411,3.75717233472163,5.40881877654658,16.9093390556445,13.9557085717928
2.91510260709199,3.7817086460231,5.39871347121923,17.2037325731362,13.8784911837019
2.96953240047915,3.89140415939545,5.28260388793383,17.0365280020797,13.9140694291777
2.94457888815829,3.88690536312826,5.25486591374658,16.9042746128961,13.8496244891938
3.06408340460514,3.90741548288712,5.22175286835369,17.2277868562856,13.9376199663784
3.02712357586022,3.88513411000451,5.25009028850929,17.0929836413726,13.918153299974
